ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,request_type,client,service,success,till,cipher,forwardable,renewable,error_msg
2019-07-20T12:55:34.062136Z,CUwRWH1bVDTlK7JTF4,10.99.99.152,52295,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,hr-win7-1$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T12:55:34.075536Z,C5yOCG1NdqcvbPtf58,10.99.99.152,52296,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,hr-win7-1$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T12:55:34.076801Z,CxqWaA4yfeOiW37E3h,10.99.99.152,52297,10.99.99.5,88,TGS,,hr-win7-1$@G.LAB,false,2019-07-20T06:10:41.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-20T12:57:07.455801Z,CX7m1k4bB0OT8udvGa,10.99.99.29,65153,10.99.99.5,88,AS,jsnake/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T12:57:07.465110Z,CiyzMp1yEtQdKoOpka,10.99.99.29,65154,10.99.99.5,88,AS,jsnake/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_FAILED
2019-07-20T12:57:10.832610Z,CRr3UL3Rx6ATl7DzP8,10.99.99.29,65156,10.99.99.5,88,AS,jsnake/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T12:57:10.841730Z,CLVYi04FDtvx09Lxt8,10.99.99.29,65157,10.99.99.5,88,AS,jsnake/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_FAILED
2019-07-20T12:57:14.799393Z,Cp6NUT1CEHS58JSgIf,10.99.99.29,65158,10.99.99.5,88,AS,jsnake/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T12:57:14.808931Z,CiRUi42L3yPqHm1Gr6,10.99.99.29,65159,10.99.99.5,88,AS,jsnake/G,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T12:57:14.812176Z,CgCjMu3woEL4orC2Fj,10.99.99.29,65160,10.99.99.5,88,TGS,jsnake/G.LAB,host/rnd-win10-1.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T12:57:14.935919Z,CToziNhERIhWBCjU6,10.99.99.29,65162,10.99.99.5,88,TGS,,cifs/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_S_PRINCIPAL_UNKNOWN
2019-07-20T12:57:15.034650Z,C7VbDR24O8NJqggxW7,10.99.99.29,65165,10.99.99.5,88,TGS,jsnake/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T12:57:16.065599Z,CNfkk24whxesXwewpa,10.99.99.29,65170,10.99.99.5,88,TGS,jsnake/G.LAB,cifs/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T12:57:16.067164Z,CTQMrNXAykTxruEui,10.99.99.29,65171,10.99.99.5,88,TGS,jsnake/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T12:57:16.331796Z,CL1pJm22oTIoKPJ5d4,10.99.99.29,65173,10.99.99.5,88,TGS,jsnake/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T13:02:49.849398Z,CWrp1V17qLSbGs1iYk,10.99.99.29,65282,10.99.99.5,88,TGS,jsnake/G.LAB,cifs/corp-dc,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T13:06:02.952713Z,CGvV4I1w1NZvx0278g,10.99.99.27,53223,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T13:06:14.846045Z,C9BVAC7LsjYBESqS2,10.99.99.29,65314,10.99.99.5,88,TGS,RND-WIN10-1$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T13:12:32.428784Z,C4Kshf434EY6KBjfy7,10.99.99.30,57290,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,hr-win7-2$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T13:12:32.436951Z,CLoKYA1APLzb7ebKSg,10.99.99.30,57291,10.99.99.5,88,TGS,,hr-win7-2$@G.LAB,false,2019-07-20T06:27:40.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-20T13:21:08.905405Z,ClARC0144uJ9HCOL9c,10.99.99.27,53346,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,DNS/corp-dc.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T13:21:19.946287Z,CTtTzz4nOwRFsl6Us,10.99.99.29,65452,10.99.99.5,88,TGS,RND-WIN10-1$/G.LAB,DNS/corp-dc.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T13:38:03.081487Z,CN5wsR2QbSQeiWrkf,10.99.99.27,57476,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,false,false,
2019-07-20T13:40:18.078937Z,CvjZAl1yWm4d4ohKq2,10.99.99.29,57479,10.99.99.5,88,TGS,RND-WIN10-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,false,false,
2019-07-20T13:41:58.449223Z,CEAzWA4yFzl4sKOaB3,10.99.99.152,52534,10.99.99.5,88,TGS,,hr-win7-1$@G.LAB,false,2019-07-20T06:57:06.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-20T13:41:58.449204Z,CWUDdz4Ir91QtxQn91,10.99.99.152,52533,10.99.99.5,88,TGS,,hr-win7-1$@G.LAB,,2037-09-13T02:48:05.000000Z,,true,true,
2019-07-20T13:47:14.825280Z,C1ORhR2aFupvDdbBa4,10.99.99.160,1621,10.99.99.5,88,TGS,squirrel/G.LAB,cifs/CORP-DC,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-20T14:04:08.890401Z,CdelRk1312Z4ddc10a,10.99.99.30,56184,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,false,false,
2019-07-20T14:04:08.891246Z,CwacND2J64fzL9tNL7,10.99.99.30,56185,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:19:08.906021Z,C4DKKl23UtZx2DKcPh,10.99.99.30,54322,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:20:05.330676Z,CjcCrxf7rl3v1lZv9,10.99.99.27,57838,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:20:05.459018Z,CgJIrf2D8M4ZaB8bga,10.99.99.27,57840,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,RND-WIN10-2$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:20:05.884571Z,CeL10v4Ayx22z58Q5j,10.99.99.27,57843,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,cifs/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:20:05.886550Z,CRILpl14mjF6aGHVld,10.99.99.27,57844,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:20:06.096700Z,CovZJp23b2fXzJ9o82,10.99.99.27,57846,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:20:54.819984Z,CeKVTN3OFBQ8ttzWMk,10.99.99.30,54333,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,false,false,
2019-07-20T14:20:54.820902Z,CToeG8bl302guM6Xe,10.99.99.30,54334,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:27:16.712713Z,CVtLxceouOPJNgGZ,10.99.99.29,57928,10.99.99.5,88,TGS,RND-WIN10-1$/G.LAB,ldap/CORP-DC.g.lab/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:27:17.321926Z,C1b0Ud2I1Ib4VbXFvf,10.99.99.29,57933,10.99.99.5,88,TGS,RND-WIN10-1$/G.LAB,cifs/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:27:17.323893Z,C1aTE33OHxLVVntTH5,10.99.99.29,57934,10.99.99.5,88,TGS,RND-WIN10-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:32:54.949230Z,CmQmTvp6HF2imBSOc,10.99.99.30,54385,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,cifs/corp-dc.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:49:18.650857Z,CoL9y2RkwVGausfVh,10.99.99.29,58142,10.99.99.5,88,TGS,RND-WIN10-1$/G.LAB,RND-WIN10-1$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:49:19.369576Z,CXwKxsUpg159gBJX4,10.99.99.29,58147,10.99.99.5,88,TGS,RND-WIN10-1$/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:51:10.798695Z,CFaJ3n4IPFYuV4YtJ5,10.99.99.27,52921,10.99.99.5,88,AS,RND-WIN10-2$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T14:51:10.799735Z,CZRPLp04EngZPxz3,10.99.99.27,52922,10.99.99.5,88,AS,RND-WIN10-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:51:10.801108Z,C2PNqG2kjhC8iXD9p6,10.99.99.27,52923,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,rnd-win10-2$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:51:22.057644Z,C2LlTQ2LEXKTNN4BW3,10.99.99.29,58163,10.99.99.5,88,AS,RND-WIN10-1$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T14:51:22.058550Z,CYPFToZunavIG9Qea,10.99.99.29,58164,10.99.99.5,88,AS,RND-WIN10-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:51:22.059795Z,CSXUOI2J82LbJpHLwh,10.99.99.29,58165,10.99.99.5,88,TGS,RND-WIN10-1$/G.LAB,rnd-win10-1$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:59:33.468669Z,CQ9lGVSthogMwJIDj,10.99.99.30,54484,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:59:40.634919Z,CHaE2c4XP5DGnIaAf5,10.99.99.30,54487,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,HR-WIN7-2$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:59:40.644413Z,C14PEsozwaP2Mjpq9,10.99.99.30,54488,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,hr-win7-2$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T14:59:40.645636Z,CaBt5V1NQoZLBZHMWg,10.99.99.30,54489,10.99.99.5,88,TGS,,hr-win7-2$@G.LAB,false,2019-07-20T08:14:48.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-20T15:10:17.312420Z,CG2fHGatKXKTpsyh6,10.99.99.152,52962,10.99.99.5,88,TGS,jdoe/G.LAB,RPCSS/hr-win7-2,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:10:17.328786Z,CDN15i1Z4LJjz0vAId,10.99.99.30,54535,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,hr-win7-2$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:10:17.334790Z,CPZNkX3cWzl0DG6TGl,10.99.99.30,54536,10.99.99.5,88,TGS,,hr-win7-2$@G.LAB,false,2019-07-20T08:25:25.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-20T15:10:17.342929Z,CDjE3r2jUZJWawx7C,10.99.99.152,52964,10.99.99.5,88,TGS,,bduck,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_S_PRINCIPAL_UNKNOWN
2019-07-20T15:10:17.345530Z,CRUEAq4YtJkoBSShid,10.99.99.152,52965,10.99.99.5,88,TGS,jdoe/G.LAB,bduck,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:10:17.358810Z,Cz3JLw2Z4mYtS9kXZ5,10.99.99.30,54539,10.99.99.5,88,TGS,,bduck@G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_S_PRINCIPAL_UNKNOWN
2019-07-20T15:11:14.537132Z,CusrWt36FCraHq4woe,10.99.99.160,1854,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,false,false,
2019-07-20T15:11:14.538479Z,CMLGd513R3Heb5c5K1,10.99.99.160,1855,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-20T15:18:58.776650Z,CkRMlx2xv0ejcE7gJ8,10.99.99.30,54601,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,DNS/corp-dc.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:24:33.257255Z,CRDnyP2aRnseAlTU1h,10.99.99.160,1880,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-20T15:24:33.381090Z,Cb5s4l18DWdlE9Ulga,10.99.99.160,1887,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-20T15:26:14.537551Z,Cbfvdg1hMiMDpcy4dc,10.99.99.160,1904,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-20T15:31:01.943021Z,C4QT194fWfbjabDzhc,10.99.99.152,53067,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,hr-win7-1$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:31:01.944477Z,CTckNY10shtty1W9W5,10.99.99.152,53068,10.99.99.5,88,TGS,,hr-win7-1$@G.LAB,false,2019-07-20T08:46:09.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-20T15:41:14.541273Z,CcToMK3RMyq9q34Tc6,10.99.99.160,1927,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-20T15:55:22.681019Z,CaAzl6OOSN54JQfR4,10.99.99.152,53194,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,false,false,
2019-07-20T15:55:22.682174Z,CVrUOl1BlQa7KClGWe,10.99.99.152,53195,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:56:14.658625Z,CJ0zY51BHRM4jOCtGd,10.99.99.160,1970,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-20T15:56:14.660475Z,CDn7gp35BaLc0e44Kj,10.99.99.160,1971,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-20T15:58:16.069570Z,C9IHf03tE9OSuiykcj,10.99.99.30,49158,10.99.99.5,88,AS,hr-win7-2$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T15:58:16.090466Z,CkDM7y23zteXJPnssi,10.99.99.30,49159,10.99.99.5,88,AS,hr-win7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:16.101327Z,CIjS0o4Be7wuEAB8b2,10.99.99.30,49161,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:16.119497Z,Cv0Qow1ZD0dZbNPAK2,10.99.99.30,49162,10.99.99.5,88,AS,hr-win7-2$/g.lab,krbtgt/g.lab,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T15:58:16.136146Z,CoHbMyAwMDm5OiBlk,10.99.99.30,49163,10.99.99.5,88,AS,hr-win7-2$/g.lab,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:16.138487Z,Cm43jSnV5Roxp5NQ5,10.99.99.30,49164,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:16.141512Z,CJPaBw3ZbCqjq841Wb,10.99.99.30,49165,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:16.302910Z,Cimm4s4Y4muZtZxk9f,10.99.99.30,49168,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,ldap/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:16.388398Z,Cvx0XA39wxJoTcpfI6,10.99.99.30,49174,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,GC/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:17.292099Z,CbzJ0G4vdjGLHqlvTd,10.99.99.30,49183,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,HR-WIN7-2$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:17.300264Z,CV531mVY3YnqBTFT4,10.99.99.30,49186,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:17.301655Z,CKPgkU1ne80fwhp4Ub,10.99.99.30,49187,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:17.301684Z,CfUZcV3Y4BJyR6G5rh,10.99.99.30,49188,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,hr-win7-2$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:17.303153Z,ChfUoU139wSw3SU0u8,10.99.99.30,49189,10.99.99.5,88,TGS,,hr-win7-2$@G.LAB,false,2019-07-20T09:13:25.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-20T15:58:23.936556Z,C3P4xz2u4B6IDYfR0h,10.99.99.30,49190,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,DNS/corp-dc.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:25.715153Z,CwxGcopGSQ4KPY6fb,10.99.99.30,49351,10.99.99.5,88,AS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T15:58:25.715906Z,CEDovD4R1Eft63YfNg,10.99.99.30,49352,10.99.99.5,88,AS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:25.716922Z,CgOzzaxNy1CCbqtta,10.99.99.30,49353,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,hr-win7-2$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:53.787407Z,CpiDW82y93xtnR2Yxj,10.99.99.30,49357,10.99.99.5,88,AS,bduck/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T15:58:53.796604Z,CF8Qok31reAfzTczKh,10.99.99.30,49358,10.99.99.5,88,AS,bduck/G,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:53.797484Z,CNYmJ023h1rRPTrso2,10.99.99.30,49359,10.99.99.5,88,TGS,bduck/G.LAB,host/hr-win7-2.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:58:55.131060Z,Ch6v202nkwHJgJgeG1,10.99.99.30,49361,10.99.99.5,88,TGS,bduck/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:59:02.513991Z,CDGHIT2nZ4fE0tiVbe,10.99.99.30,49364,10.99.99.5,88,TGS,bduck/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:59:02.524731Z,Cj0MZ28F8clL28vuc,10.99.99.30,49367,10.99.99.5,88,TGS,bduck/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T15:59:02.526324Z,CCdvkg3QjCLBoqNw49,10.99.99.30,49368,10.99.99.5,88,TGS,bduck/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T16:04:17.714022Z,CbYLVi2G0rZbTM1iy4,10.99.99.30,49402,10.99.99.5,88,AS,bduck/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-20T16:04:17.723527Z,CK9LW71VdcrXSpsRPd,10.99.99.30,49403,10.99.99.5,88,AS,bduck/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T16:04:17.724715Z,Cci82e1M4RavxcYKYh,10.99.99.30,49404,10.99.99.5,88,TGS,bduck/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T16:04:17.725980Z,CnLoU83FvV35K6JQLi,10.99.99.30,49405,10.99.99.5,88,TGS,bduck/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T16:10:22.695421Z,Cwd8YB4q52L9aHoNNg,10.99.99.152,53267,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T16:10:43.995553Z,C3HFgx3b5XRzMQBq4k,10.99.99.152,53272,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,false,false,
2019-07-20T16:10:43.996502Z,ClX5W04dpbUMdGK6b2,10.99.99.152,53273,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T16:11:12.369293Z,CB8iOZ1O6y6nh4KPo4,10.99.99.29,50808,10.99.99.5,88,TGS,jsnake/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T16:34:44.347294Z,CZ4Tca4RMVNlk0cZv6,10.99.99.152,53348,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-20T16:55:25.716994Z,CpDnjr15t9xmiKm6F2,10.99.99.27,51186,10.99.99.5,88,TGS,rmole/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
